"Species";"Site";"Model";"CV";"PA";"Group";"Nb Occ.";"Sample Bias";"Jaccard";"Bray-Curtis";"Boyce";"cAUC";"AUC";"TSS"
"Alteragris belgiumensis";"Grote Nete";"CTA";"RUN3";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,639923715720355;0,725;0,45
"Alteragris belgiumensis";"Grote Nete";"CTA";"RUN3";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;1;0,612369312169312;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"CTA";"RUN3";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,564923715720355;0,65;0,3
"Alteragris belgiumensis";"Grote Nete";"CTA";"RUN3";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;1;0,678369312169312;0,766;0,532
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;0,251;0,656923715720355;0,742;0,55
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;0,391;0,649369312169312;0,737;0,479
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,289;0,595923715720355;0,681;0,45
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;0,429;0,670369312169312;0,758;0,476
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;0,304;0,645923715720355;0,731;0,45
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;0,77;0,610369312169312;0,698;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;0,115;0,742923715720355;0,828;0,55
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;0,429;0,694369312169312;0,782;0,684
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;0,513;0,716923715720355;0,802;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;-0,469;0,780369312169312;0,868;0,592
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;0,218;0,698923715720355;0,784;0,6
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;0,573;0,774369312169312;0,862;0,595
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;0,356;0,654923715720355;0,74;0,6
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;0,191;0,733369312169312;0,821;0,639
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;0,713;0,649923715720355;0,735;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;0,242;0,704369312169312;0,792;0,534
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,111;0,588923715720355;0,674;0,4
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;0,577;0,617369312169312;0,705;0,45
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;0,793;0,693923715720355;0,779;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN1";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;0,417;0,719369312169312;0,807;0,634
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;0,635;0,756923715720355;0,842;0,6
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;-0,261;0,849369312169312;0,937;0,792
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,386;0,623923715720355;0,709;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;0,029;0,621369312169312;0,709;0,429
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;0,104;0,755923715720355;0,841;0,6
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;-0,637;0,717369312169312;0,805;0,55
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,045;0,536923715720355;0,622;0,35
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;-0,311;0,633369312169312;0,721;0,529
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;0,563;0,672923715720355;0,758;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;0,252;0,712369312169312;0,8;0,687
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;0,271;0,683923715720355;0,769;0,45
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;0,114;0,701369312169312;0,789;0,539
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;0,695;0,564923715720355;0,65;0,4
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;-0,022;0,673369312169312;0,761;0,582
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;0,318;0,740923715720355;0,826;0,65
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;0,009;0,515369312169312;0,603;0,421
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,314;0,830923715720355;0,916;0,7
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;-0,115;0,638369312169312;0,726;0,4
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;0,709;0,582923715720356;0,668;0,4
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN2";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;0,649;0,698369312169312;0,786;0,637
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;0,582;0,708923715720355;0,794;0,55
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;-0,032;0,645369312169312;0,733;0,421
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,389;0,668923715720355;0,754;0,65
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;-0,15;0,717369312169312;0,805;0,579
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,012;0,708923715720355;0,794;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;0,12;0,662369312169312;0,75;0,65
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;0,629;0,588923715720355;0,674;0,45
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;0,522;0,742369312169312;0,83;0,737
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,087;0,600923715720355;0,686;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;0,244;0,687369312169312;0,775;0,529
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,246;0,596923715720355;0,682;0,5
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;0,197;0,621369312169312;0,709;0,529
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;0,191;0,339923715720355;0,425;0,35
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;-0,105;0,732369312169312;0,82;0,684
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;0,22;0,544923715720355;0,63;0,35
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;-0,248;0,704369312169312;0,792;0,479
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,041;0,758923715720355;0,844;0,6
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;-0,044;0,687369312169312;0,775;0,45
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;0,554;0,634923715720355;0,72;0,4
"Alteragris belgiumensis";"Grote Nete";"ANN";"RUN3";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;0,224;0,736369312169312;0,824;0,532
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,539923715720355;0,625;0,25
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;1;0,598369312169312;0,686;0,371
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,639923715720355;0,725;0,45
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;1;0,599369312169312;0,687;0,374
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,639923715720355;0,725;0,45
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;1;0,612369312169312;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,689923715720355;0,775;0,55
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;1;0,703369312169312;0,791;0,582
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,589923715720355;0,675;0,35
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;1;0,678369312169312;0,766;0,532
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,689923715720355;0,775;0,55
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;1;0,598369312169312;0,686;0,371
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,664923715720355;0,75;0,5
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;1;0,623369312169312;0,711;0,421
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,564923715720355;0,65;0,3
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;1;0,675369312169312;0,763;0,526
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,614923715720355;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;1;0,612369312169312;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,564923715720355;0,65;0,3
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN1";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;1;0,654369312169312;0,742;0,484
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,664923715720355;0,75;0,5
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;1;0,678369312169312;0,766;0,532
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,614923715720355;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;1;0,574369312169312;0,662;0,324
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,614923715720355;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;1;0,637369312169312;0,725;0,45
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,589923715720355;0,675;0,35
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;1;0,651369312169312;0,739;0,479
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,614923715720355;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;1;0,729369312169312;0,817;0,634
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,614923715720355;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;1;0,623369312169312;0,711;0,421
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,639923715720355;0,725;0,45
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;1;0,599369312169312;0,687;0,374
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,664923715720355;0,75;0,5
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;1;0,571369312169312;0,659;0,318
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,664923715720355;0,75;0,5
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;1;0,587369312169312;0,675;0,35
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,464923715720355;0,55;0,1
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN2";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;1;0,754369312169312;0,842;0,684
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,564923715720355;0,65;0,3
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;1;0,545369312169312;0,633;0,266
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,614923715720355;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;1;0,701369312169312;0,789;0,579
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,589923715720355;0,675;0,35
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;1;0,712369312169312;0,8;0,6
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,539923715720355;0,625;0,25
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;1;0,780369312169312;0,868;0,737
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,639923715720355;0,725;0,45
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;1;0,650369312169312;0,738;0,476
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,589923715720355;0,675;0,35
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;1;0,649369312169312;0,737;0,474
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,614923715720355;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;1;0,675369312169312;0,763;0,526
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,514923715720355;0,6;0,2
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;1;0,571369312169312;0,659;0,318
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,714923715720355;0,8;0,6
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;1;0,612369312169312;0,7;0,4
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;1;0,539923715720355;0,625;0,25
"Alteragris belgiumensis";"Grote Nete";"SRE";"RUN3";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;1;0,676369312169312;0,764;0,529
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;0,507;0,643923715720355;0,729;0,4
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;-0,047;0,629369312169312;0,717;0,479
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;0,793;0,620923715720355;0,706;0,45
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;-0,347;0,680369312169312;0,768;0,476
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;0,56;0,604923715720355;0,69;0,45
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;1;0,621369312169312;0,709;0,5
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;0,369;0,698923715720355;0,784;0,6
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;0,597;0,684369312169312;0,772;0,634
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;0,349;0,744923715720355;0,83;0,55
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;-0,436;0,736369312169312;0,824;0,589
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;0,821;0,796923715720355;0,882;0,65
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;-0,126;0,787369312169312;0,875;0,597
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;0,344;0,658923715720355;0,744;0,6
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;-0,006;0,738369312169312;0,826;0,639
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;0,441;0,649923715720355;0,735;0,5
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;-0,674;0,662369312169312;0,75;0,532
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;0,604;0,625923715720355;0,711;0,45
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;0,457;0,617369312169312;0,705;0,45
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;0,895;0,679923715720355;0,765;0,5
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN1";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;0,549;0,749369312169312;0,837;0,634
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;0,491;0,745923715720355;0,831;0,6
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;0,237;0,823369312169312;0,911;0,792
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;0,512;0,636923715720355;0,722;0,45
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;0,249;0,591369312169312;0,679;0,429
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;0,173;0,746923715720355;0,832;0,6
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;0,04;0,741369312169312;0,829;0,55
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA4";"Uncorrected";100;0,317;0,5;0,955885975188489;0,038;0,546923715720355;0,632;0,4
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA4";"Corrected";100;0,317;0,5;0,955885975188489;0,165;0,691369312169312;0,779;0,529
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA5";"Uncorrected";100;0,317;0,5;0,955885975188489;0,652;0,682923715720355;0,768;0,55
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA5";"Corrected";100;0,317;0,5;0,955885975188489;0,576;0,737369312169312;0,825;0,687
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA6";"Uncorrected";100;0,317;0,5;0,955885975188489;0,378;0,689923715720355;0,775;0,45
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA6";"Corrected";100;0,317;0,5;0,955885975188489;0,557;0,729369312169312;0,817;0,542
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA7";"Uncorrected";100;0,317;0,5;0,955885975188489;0,765;0,649923715720355;0,735;0,45
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA7";"Corrected";100;0,317;0,5;0,955885975188489;-0,327;0,728369312169312;0,816;0,582
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA8";"Uncorrected";100;0,317;0,5;0,955885975188489;0,262;0,740923715720355;0,826;0,65
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA8";"Corrected";100;0,317;0,5;0,955885975188489;-0,01;0,520369312169312;0,608;0,421
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA9";"Uncorrected";100;0,317;0,5;0,955885975188489;0,257;0,832923715720356;0,918;0,7
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA9";"Corrected";100;0,317;0,5;0,955885975188489;-0,057;0,636369312169312;0,724;0,4
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA10";"Uncorrected";100;0,317;0,5;0,955885975188489;0,735;0,556923715720355;0,642;0,3
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN2";"PA10";"Corrected";100;0,317;0,5;0,955885975188489;0,39;0,763369312169312;0,851;0,637
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN3";"PA1";"Uncorrected";100;0,317;0,5;0,955885975188489;0,597;0,696923715720355;0,782;0,55
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN3";"PA1";"Corrected";100;0,317;0,5;0,955885975188489;0,215;0,578369312169312;0,666;0,371
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN3";"PA2";"Uncorrected";100;0,317;0,5;0,955885975188489;-0,346;0,768923715720355;0,854;0,65
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN3";"PA2";"Corrected";100;0,317;0,5;0,955885975188489;0,499;0,700369312169312;0,788;0,579
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN3";"PA3";"Uncorrected";100;0,317;0,5;0,955885975188489;0,264;0,710923715720355;0,796;0,5
"Alteragris belgiumensis";"Grote Nete";"FDA";"RUN3";"PA3";"Corrected";100;0,317;0,5;0,955885975188489;0,738;0,711369312169312;0,799;0,65
